date,fii_net,dii_net
2017-05-11,800.5185405302446,-640.4148324241958
2017-05-12,849.078518353212,-679.2628146825696
2017-05-15,1345.7339839361184,-1076.5871871488948
2017-05-16,1797.3666816406208,-1437.8933453124966
2017-05-17,723.8673001424116,-579.0938401139293
2017-05-18,-1978.0764339216855,1582.4611471373485
2017-05-19,114.32161180781557,-91.45728944625246
2017-05-22,63.85878858129104,-51.08703086503283
2017-05-23,-1903.9882590385996,1523.1906072308798
2017-05-24,-716.2155288851917,572.9724231081534
2017-05-25,2833.4708466879883,-2266.776677350391
2017-05-26,1579.324025319438,-1263.4592202555505
2017-05-29,-245.8565325489846,196.68522603918768
2017-05-30,-48.055592039409646,38.44447363152772
2017-05-31,-451.56521193649615,361.25216954919694
2017-06-01,-181.493547696766,145.19483815741282
2017-06-02,777.1673166454129,-621.7338533163304
2017-06-05,679.7299730422004,-543.7839784337604
2017-06-06,-568.7808889923929,455.0247111939143
2017-06-07,664.786374968563,-531.8290999748505
2017-06-08,-190.88090984854202,152.7047278788336
2017-06-09,705.3176055941772,-564.2540844753418
2017-06-12,-943.3956719003479,754.7165375202784
2017-06-13,-394.21521032051555,315.37216825641246
2017-06-14,376.67997300112916,-301.3439784009033
2017-06-15,-669.3761442881861,535.5009154305488
2017-06-16,447.93676734352937,-358.34941387482354
2017-06-19,1847.7272518887253,-1478.1818015109802
2017-06-20,531.2498480305754,-424.99987842446035
2017-06-21,33.42895195550554,-26.74316156440443
2017-06-22,-288.0652450024406,230.45219600195247
2017-06-23,-1282.2208410622593,1025.7766728498075
2017-06-27,-2493.1931617893088,1994.554529431447
2017-06-28,-1094.6533538701244,875.7226830960996
2017-06-29,-170.7622667980596,136.6098134384477
2017-06-30,-59.01865508590021,47.214924068720165
2017-07-03,1479.4540830095457,-1183.5632664076365
2017-07-04,-98.2157190159399,78.57257521275193
2017-07-05,603.7572140990709,-483.00577127925675
2017-07-06,751.5204062473041,-601.2163249978433
2017-07-07,372.29623095186247,-297.83698476149
2017-07-10,1891.4773857443342,-1513.1819085954676
2017-07-11,748.3442160081308,-598.6753728065047
2017-07-12,742.6766803249826,-594.1413442599861
2017-07-13,936.2927544580867,-749.0342035664694
2017-07-14,54.128743942468375,-43.302995153974706
2017-07-17,165.65203319812798,-132.5216265585024
2017-07-18,-1528.9324988221772,1223.1459990577418
2017-07-19,1188.5201343024698,-950.8161074419759
2017-07-20,-455.4352167932234,364.3481734345787
2017-07-21,954.7290832767201,-763.7832666213761
2017-07-24,783.3786772254746,-626.7029417803797
2017-07-25,554.2440564575649,-443.3952451660519
2017-07-26,887.614443192096,-710.0915545536768
2017-07-27,-73.55085450827866,58.84068360662293
2017-07-28,-219.79399432381507,175.83519545905207
2017-07-31,-335.30002976824085,268.2400238145927
2017-08-01,-526.5885900955398,421.27087207643183
2017-08-02,-1939.6435155367867,1551.7148124294295
2017-08-03,-1321.5267725666379,1057.2214180533103
2017-08-07,-112.03814174020454,89.63051339216364
2017-08-08,-2541.548518513429,2033.2388148107432
2017-08-09,-2666.9227546778466,2133.5382037422773
2017-08-10,-2097.050537430535,1677.640429944428
2017-08-11,-3587.997817428813,2870.398253943051
2017-08-14,248.92843537081285,-199.1427482966503
2017-08-16,897.0142357834131,-717.6113886267306
2017-08-17,-679.8153806673672,543.8523045338937
2017-08-18,-1771.0553455753497,1416.8442764602798
2017-08-21,-1982.2785707406656,1585.8228565925326
2017-08-22,-68.64800957311138,54.91840765848911
2017-08-23,1024.9201926634225,-819.936154130738
2017-08-24,439.2903237812785,-351.43225902502286
2017-08-28,875.9262857324674,-700.7410285859739
2017-08-29,-1938.951938335742,1551.1615506685937
2017-08-30,1609.3119215512752,-1287.4495372410202
2017-08-31,1051.4410211553975,-841.152816924318
2017-09-01,1546.5205314203258,-1237.2164251362608
2017-09-04,-923.8927024835066,739.1141619868054
2017-09-05,892.5699734461689,-714.0559787569351
2017-09-06,-291.2122369672808,232.96978957382464
2017-09-07,381.5844655363487,-305.267572429079
2017-09-08,265.30867179661044,-212.24693743728835
2017-09-11,1754.9433766533675,-1403.954701322694
2017-09-12,1992.827594214925,-1594.2620753719402
2017-09-13,663.2009310965343,-530.5607448772274
2017-09-14,771.9201005577387,-617.536080446191
2017-09-15,565.1013704003481,-452.08109632027845
2017-09-18,1692.876699152649,-1354.3013593221194
2017-09-19,568.5808228274434,-454.86465826195473
2017-09-20,369.16477126782706,-295.3318170142617
2017-09-21,229.8595477228605,-183.8876381782884
2017-09-22,-2736.8353242538833,2189.468259403107
2017-09-25,-2008.0246188257877,1606.4196950606301
2017-09-26,-761.1973285458432,608.9578628366746
2017-09-27,-2759.8681799270503,2207.89454394164
2017-09-28,-147.01277330714197,117.61021864571359
2017-09-29,321.99833311441057,-257.5986664915285
2017-10-03,1068.893486041128,-855.1147888329024
2017-10-04,1431.8565710309042,-1145.4852568247234
2017-10-05,-177.39629055177767,141.91703244142215
2017-10-06,2217.9645137217067,-1774.3716109773654
2017-10-09,484.79481136598184,-387.8358490927855
2017-10-10,981.2267042980568,-784.9813634384454
2017-10-11,-453.1969201442972,362.5575361154378
2017-10-12,2515.246947561255,-2012.1975580490043
2017-10-13,1393.4485435418069,-1114.7588348334455
2017-10-16,1452.2524047713894,-1161.8019238171116
2017-10-17,306.1573762776625,-244.92590102213
2017-10-18,-72.07060839841495,57.65648671873196
2017-10-19,-1522.447545293788,1217.9580362350305
2017-10-23,812.4543305337295,-649.9634644269836
2017-10-24,496.72667852884166,-397.38134282307334
2017-10-25,1376.5896273675894,-1101.2717018940716
2017-10-26,788.8970067492808,-631.1176053994246
2017-10-27,-9.163053889027736,7.3304431112221895
2017-10-30,211.1036121016691,-168.8828896813353
2017-10-31,-1197.317274739735,957.853819791788
2017-11-01,927.768451961737,-742.2147615693897
2017-11-02,-606.9664975664184,485.5731980531348
2017-11-03,158.8731489061502,-127.09851912492016
2017-11-06,-1473.7110511264357,1178.9688409011485
2017-11-07,-2363.131563721664,1890.5052509773313
2017-11-08,-1729.3689428975204,1383.4951543180164
2017-11-09,-656.2422056383823,524.9937645107059
2017-11-10,-708.0806541177172,566.4645232941738
2017-11-14,-3308.2211042515673,2646.5768834012542
2017-11-15,-1752.4343383017901,1401.9474706414321
2017-11-16,1025.5944412386505,-820.4755529909204
2017-11-17,70.8664518041245,-56.6931614432996
2017-11-20,-48.368698019219266,38.69495841537542
2017-11-21,-132.91250673324623,106.330005386597
2017-11-22,-226.3447568545817,181.07580548366536
2017-11-23,-399.6960932668781,319.75687461350253
2017-11-24,393.95025904353935,-315.1602072348315
2017-11-27,294.4374205414122,-235.5499364331298
2017-11-28,-498.71522314172176,398.97217851337746
2017-11-29,-5.063428840566758,4.050743072453407
2017-11-30,-1901.084594220963,1520.8676753767704
2017-12-01,-2690.9612992981192,2152.7690394384954
2017-12-04,-846.2200043911284,676.9760035129028
2017-12-05,-1284.7317142084773,1027.7853713667819
2017-12-06,-2174.0661369911127,1739.2529095928903
2017-12-07,1694.9527340956015,-1355.9621872764812
2017-12-08,1588.8609593978942,-1271.0887675183155
2017-12-11,685.1216063538212,-548.097285083057
2017-12-12,-2131.2365477825233,1704.9892382260186
2017-12-13,-1708.7480071654832,1366.9984057323866
2017-12-14,-313.9971794871956,251.19774358975647
2017-12-15,655.2729710444162,-524.2183768355329
2017-12-18,1517.9398901109084,-1214.3519120887267
2017-12-19,2065.064702411102,-1652.051761928882
2017-12-20,441.429807610667,-353.1438460885336
2017-12-21,573.4866416771024,-458.7893133416819
2017-12-22,1673.6984322047817,-1338.9587457638254
2017-12-26,1201.9170708089737,-961.533656647179
2017-12-27,-251.34473287199103,201.07578629759283
2017-12-28,394.08154492675385,-315.2652359414031
2017-12-29,1215.989069503927,-972.7912556031417
2018-01-01,-1226.5355525018929,981.2284420015144
2018-01-02,79.2587881450008,-63.407030516000646
2018-01-03,80.20061910509534,-64.16049528407628
2018-01-04,860.1411637947554,-688.1129310358043
2018-01-05,911.7985157037513,-729.4388125630011
2018-01-08,682.7271728078812,-546.1817382463049
2018-01-09,-19.216139610657024,15.372911688525619
2018-01-10,-313.84956962159134,251.0796556972731
2018-01-11,16.478113555702805,-13.182490844562246
2018-01-12,-117.07206914348629,93.65765531478904
2018-01-15,164.55185196558398,-131.6414815724672
2018-01-16,-873.734062205908,698.9872497647265
2018-01-17,772.6157038413581,-618.0925630730866
2018-01-18,-22.488321129714393,17.990656903771516
2018-01-19,699.2174866886,-559.37398935088
2018-01-22,-364.92044286326086,291.9363542906087
2018-01-23,339.05339847252117,-271.2427187780169
2018-01-24,-1568.4303071053682,1254.7442456842946
2018-01-25,-1408.023192701161,1126.4185541609288
2018-01-29,-247.26598797619215,197.81279038095374
2018-01-30,-1546.667452582868,1237.3339620662946
2018-01-31,-595.2597925818548,476.20783406548384
2018-02-01,109.95990924695474,-87.9679273975638
2018-02-02,-3944.412836635247,3155.5302693081976
2018-02-05,-968.7941438631095,775.0353150904876
2018-02-06,-3666.517276053424,2933.2138208427396
2018-02-07,-1821.6076264009741,1457.2861011207794
2018-02-08,1245.598751468564,-996.4790011748512
2018-02-09,-2340.4511055226094,1872.3608844180876
2018-02-12,602.7984874022859,-482.23878992182875
2018-02-14,-1242.672914977097,994.1383319816777
2018-02-15,1370.5567794192925,-1096.445423535434
2018-02-16,-1285.8550267756934,1028.6840214205547
2018-02-19,-850.8352118092292,680.6681694473834
2018-02-20,-383.33441908854707,306.6675352708377
2018-02-21,933.9464418430816,-747.1571534744653
2018-02-23,2277.145413481492,-1821.7163307851938
2018-02-26,2088.3608938799707,-1670.6887151039766
2018-02-27,362.87823261785934,-290.3025860942875
2018-02-28,-222.46054651623808,177.96843721299047
2018-03-01,11.150843400475424,-8.920674720380338
2018-03-05,-1123.2302736585393,898.5842189268315
2018-03-06,-1918.4083780367714,1534.7267024294172
2018-03-07,-711.4259665827572,569.1407732662058
2018-03-08,1509.546309791106,-1207.637047832885
2018-03-09,322.58393990161983,-258.0671519212959
2018-03-12,3239.7882870310186,-2591.830629624815
2018-03-13,391.4271852192774,-313.141748175422
2018-03-14,244.73147295960302,-195.78517836768242
2018-03-15,-551.0765717769123,440.86125742152984
2018-03-16,-1992.6980658734942,1594.1584526987954
2018-03-19,-2238.230234768436,1790.5841878147487
2018-03-20,342.2813142352475,-273.825051388198
2018-03-21,140.14955597479235,-112.11964477983389
2018-03-22,-981.5494905507865,785.2395924406292
2018-03-23,-2268.4489502040014,1814.7591601632012
2018-03-26,2088.0792121656245,-1670.4633697324998
2018-03-27,210.06841188688526,-168.0547295095082
2018-03-28,-1442.2779049079816,1153.8223239263853
2018-04-02,1238.4769036942732,-990.7815229554186
2018-04-03,398.6723430158489,-318.93787441267915
2018-04-04,-2727.7479046868884,2182.198323749511
2018-04-05,3395.9365699962186,-2716.749255996975
2018-04-06,225.92272486004947,-180.73817988803958
2018-04-09,994.6933739807614,-795.7546991846092
2018-04-10,970.506960939548,-776.4055687516384
2018-04-11,568.3428055473569,-454.67424443788553
2018-04-12,1121.3776993804931,-897.1021595043945
2018-04-13,1318.430949121407,-1054.7447592971255
2018-04-16,1447.717533558693,-1158.1740268469546
2018-04-17,1084.099457180563,-867.2795657444503
2018-04-18,551.1301692576403,-440.9041354061123
2018-04-19,1314.622994680231,-1051.6983957441848
2018-04-20,1338.4763208008933,-1070.7810566407147
2018-04-23,932.4277159525924,-745.9421727620739
2018-04-24,1789.0448082413232,-1431.2358465930586
2018-04-25,86.1345768503976,-68.90766148031808
2018-04-26,1620.4671133354495,-1296.3736906683598
2018-04-27,1923.3291007401567,-1538.6632805921254
2018-04-30,1249.1719370479877,-999.3375496383902
2018-05-02,29.209369878793268,-23.367495903034616
2018-05-03,-387.62436476169364,310.09949180935496
2018-05-04,-658.7773632781357,527.0218906225085
2018-05-07,1354.0770614394403,-1083.2616491515523
2018-05-08,-482.9868909032982,386.3895127226386
2018-05-09,-12.903418389255364,10.322734711404292
2018-05-10,-1135.4760912568208,908.3808730054567
2018-05-11,856.8332881739341,-685.4666305391473
2018-05-14,-550.0188682502878,440.01509460023027
2018-05-15,166.0163551341629,-132.81308410733033
2018-05-16,-964.4890039826636,771.5912031861309
2018-05-17,-1029.7181623216,823.77452985728
2018-05-18,-1590.208276270934,1272.1666210167473
2018-05-21,-1837.7094746656226,1470.167579732498
2018-05-22,170.94646935038057,-136.75717548030445
2018-05-23,-2079.095863853751,1663.2766910830007
2018-05-24,1729.3821316613517,-1383.5057053290814
2018-05-25,1720.8852706921143,-1376.7082165536915
2018-05-28,1423.2494984607488,-1138.599598768599
2018-05-29,-264.3254525663649,211.46036205309193
2018-05-30,3.927947655184852,-3.1423581241478815
2018-05-31,2026.199684562329,-1620.9597476498632
2018-06-01,-548.6573663875018,438.9258931100015
2018-06-04,-1070.8343198770376,856.6674559016301
2018-06-05,30.25812076419828,-24.206496611358627
2018-06-06,2058.376105828537,-1646.7008846628298
2018-06-07,1677.2299284533233,-1341.7839427626586
2018-06-08,595.7924653134471,-476.6339722507577
2018-06-11,475.16087205654236,-380.1286976452339
2018-06-12,1538.6909874020105,-1230.9527899216084
2018-06-13,621.2691407260431,-497.0153125808345
2018-06-14,296.209597862887,-236.9676782903096
2018-06-15,922.8605202149658,-738.2884161719727
2018-06-18,277.2304012200585,-221.78432097604684
2018-06-19,-1110.9873623333951,888.7898898667162
2018-06-20,1587.030383329481,-1269.624306663585
2018-06-21,-41.323317718640396,33.05865417491232
2018-06-22,1899.0685033920486,-1519.254802713639
2018-06-25,-719.754830554051,575.8038644432407
2018-06-26,55.54509175478752,-44.43607340383002
2018-06-27,-2036.1416491205039,1628.9133192964032
2018-06-28,-2005.2606911150356,1604.2085528920286
2018-06-29,1523.452815541004,-1218.7622524328033
2018-07-02,-1429.2260606885097,1143.3808485508077
2018-07-03,532.8627913985765,-426.29023311886124
2018-07-04,981.2298520934092,-784.9838816747274
2018-07-05,-97.06483868675397,77.65187094940319
2018-07-06,512.8316296821602,-410.26530374572815
2018-07-09,1424.36844882842,-1139.494759062736
2018-07-10,1594.6705780709717,-1275.7364624567774
2018-07-11,-170.9105331577383,136.72842652619065
2018-07-12,1193.0767087489305,-954.4613669991445
2018-07-13,520.4920709565233,-416.3936567652187
2018-07-16,-1333.2617406760558,1066.6093925408447
2018-07-17,915.6915964157587,-732.553277132607
2018-07-18,-1314.2606032242602,1051.4084825794082
2018-07-19,-924.7734350337942,739.8187480270353
2018-07-20,8.689544102481932,-6.951635281985546
2018-07-23,864.5243548321743,-691.6194838657394
2018-07-24,1206.302485871157,-965.0419886969256
2018-07-25,520.9053688179047,-416.72429505432376
2018-07-26,1619.5356908743238,-1295.628552699459
2018-07-27,1653.7940014935066,-1323.0352011948053
2018-07-30,655.8608543460386,-524.688683476831
2018-07-31,812.5649443373317,-650.0519554698653
2018-08-01,-311.22656492694,248.98125194155202
2018-08-02,-972.9399843239007,778.3519874591207
2018-08-03,2262.4455592846384,-1809.9564474277108
2018-08-06,472.36984029573534,-377.8958722365883
2018-08-07,103.22601986479341,-82.58081589183473
2018-08-08,1005.2725134256775,-804.218010740542
2018-08-09,203.96314124820722,-163.17051299856578
2018-08-10,-808.8252347099251,647.0601877679401
2018-08-13,-1452.2056381305617,1161.7645105044494
2018-08-14,400.10939289463624,-320.08751431570903
2018-08-16,-1460.7122154971808,1168.5697723977446
2018-08-17,516.9210933682119,-413.5368746945696
2018-08-20,786.1046341691037,-628.883707335283
2018-08-21,-20.619730905562307,16.495784724449845
2018-08-23,34.64040957387772,-27.712327659102176
2018-08-24,80.52013895504638,-64.4161111640371
2018-08-27,2429.674601529204,-1943.7396812233635
2018-08-28,985.7145004090535,-788.5716003272428
2018-08-29,-367.6813764217853,294.14510113742824
2018-08-30,293.28037388576035,-234.62429910860828
2018-08-31,105.93792528549314,-84.75034022839452
2018-09-03,-2067.287029539855,1653.8296236318843
2018-09-04,-1646.1672781566185,1316.933822525295
2018-09-05,-1448.5915647132085,1158.8732517705669
2018-09-06,-121.10479295110804,96.88383436088644
2018-09-07,69.5826422846003,-55.66611382768024
2018-09-10,-3327.104876995396,2661.683901596317
2018-09-11,-3258.0190194333845,2606.4152155467077
2018-09-14,2732.95743479043,-2186.365947832344
2018-09-17,-2438.364666213167,1950.6917329705336
2018-09-18,-1721.2111161590974,1376.968892927278
2018-09-19,-897.9138741185183,718.3310992948146
2018-09-21,-1962.9485087255048,1570.3588069804039
2018-09-24,-3851.325564713029,3081.0604517704232
2018-09-25,521.9675952563797,-417.5740762051038
2018-09-26,-1360.0872560178536,1088.0698048142829
2018-09-27,-1596.2039472717825,1276.963157817426
2018-09-28,-1451.1796680745044,1160.9437344596035
2018-10-01,534.1199796917986,-427.29598375343886
2018-10-03,-3127.2743978658223,2501.819518292658
2018-10-04,-5107.234713492417,4085.7877707939333
2018-10-05,-5145.438852538717,4116.351082030974
2018-10-08,327.53022519175215,-262.02418015340174
2018-10-09,-1665.731362824007,1332.5850902592056
2018-10-10,2184.310653497807,-1747.4485227982457
2018-10-11,-3920.2630937530957,3136.210475002477
2018-10-12,2824.0579502125925,-2259.2463601700742
2018-10-15,379.82853127040516,-303.86282501632417
2018-10-16,878.1435157404567,-702.5148125923654
2018-10-17,-1753.8073258409268,1403.0458606727416
2018-10-19,-2590.753062758357,2072.6024502066857
2018-10-22,-1920.555412021772,1536.4443296174177
2018-10-23,-1189.7379380979248,951.7903504783399
2018-10-24,708.401546574998,-566.7212372599984
2018-10-25,-1576.5252209812927,1261.2201767850343
2018-10-26,-2046.7153958351607,1637.3723166681286
2018-10-29,3165.641605449712,-2532.51328435977
2018-10-30,-1471.5293617052748,1177.2234893642199
2018-10-31,2264.1499357501625,-1811.3199486001301
2018-11-01,346.44578569657165,-277.1566285572573
2018-11-02,3077.9299151170007,-2462.343932093601
2018-11-05,-544.254663423912,435.4037307391296
2018-11-06,267.74734463066096,-214.19787570452877
2018-11-07,1809.9533283599023,-1447.962662687922
2018-11-09,373.35240666051516,-298.68192532841215
2018-11-12,-1622.0614695951504,1297.6491756761204
2018-11-13,1624.4401690371262,-1299.552135229701
2018-11-14,-83.8897473565635,67.11179788525081
2018-11-15,819.8466291452801,-655.8773033162241
2018-11-16,1548.3680406624424,-1238.694432529954
2018-11-19,1149.5649319413715,-919.6519455530972
2018-11-20,-1970.1001137543087,1576.080091003447
2018-11-21,-995.717658952625,796.5741271621
2018-11-22,-1279.6271083510078,1023.7016866808062
2018-11-26,721.4257243100055,-577.1405794480045
2018-11-27,1193.4849991642288,-954.7879993313832
2018-11-28,1126.935932105126,-901.5487456841009
2018-11-29,2267.6524726723346,-1814.1219781378677
2018-11-30,-152.99949809569372,122.39959847655498
2018-12-03,500.808024680896,-400.6464197447168
2018-12-04,199.52495598212488,-159.61996478569992
2018-12-05,-855.130980259218,684.1047842073745
2018-12-06,-3136.294220337792,2509.035376270234
2018-12-07,1693.8212870836132,-1355.0570296668907
2018-12-10,-4240.953228821073,3392.7625830568586
2018-12-11,1787.2037089482233,-1429.7629671585787
2018-12-12,4009.0399001223605,-3207.2319200978886
2018-12-13,1954.2867235992721,-1563.4293788794178
2018-12-14,1317.6167763973872,-1054.0934211179099
2018-12-17,2241.461210694769,-1793.1689685558151
2018-12-18,1318.35267808656,-1054.682142469248
2018-12-19,1439.3340705597923,-1151.467256447834
2018-12-20,760.8410676212995,-608.6728540970397
2018-12-21,-2488.1435812858103,1990.5148650286483
2018-12-24,-809.2082031905271,647.3665625524218
2018-12-26,1255.9899712812603,-1004.7919770250082
2018-12-27,663.0205557902299,-530.4164446321839
2018-12-28,1553.0322056030375,-1242.4257644824302
2018-12-31,189.33135031953088,-151.4650802556247
2019-01-01,1019.3585087609292,-815.4868070087434
2019-01-02,-1840.663267193824,1472.5306137550592
2019-01-03,-1761.079809785844,1408.8638478286753
2019-01-04,853.442251750794,-682.7538014006352
2019-01-07,429.48700542461097,-343.5896043396888
2019-01-08,257.3017898993905,-205.8414319195124
2019-01-09,1078.9298110591396,-863.1438488473118
2019-01-10,-318.74357316927876,254.99485853542302
2019-01-11,-302.29888711868864,241.83910969495093
2019-01-14,-1003.5500150217867,802.8400120174294
2019-01-15,2056.8960257516796,-1645.5168206013439
2019-01-16,-245.917513337915,196.73401067033203
2019-01-17,-380.2544979633464,304.2035983706771
2019-01-18,-536.8925447227645,429.51403577821156
2019-01-21,-994.7366234046467,795.7892987237174
2019-01-22,-1593.7919101338307,1275.0335281070647
2019-01-23,-2322.8034788915415,1858.2427831132334
2019-01-24,-80.04280754555651,64.03424603644521
2019-01-25,-1807.0730367446977,1445.6584293957583
2019-01-28,-2441.5496497481877,1953.2397197985501
2019-01-29,-701.9084282014239,561.5267425611391
2019-01-30,-996.6081394534865,797.2865115627892
2019-01-31,2368.545128494652,-1894.8361027957217
2019-02-01,1504.9622691732468,-1203.9698153385975
2019-02-04,664.0905930940679,-531.2724744752544
2019-02-05,783.2503105505955,-626.6002484404764
2019-02-06,2318.3981014552196,-1854.7184811641757
2019-02-07,392.2711442159506,-313.8169153727605
2019-02-08,-1114.904283833408,891.9234270667265
2019-02-11,-39.06825487767816,31.254603902142527
2019-02-12,-528.6329149592591,422.9063319674073
2019-02-13,-671.1760723100799,536.940857848064
2019-02-14,245.4534530414749,-196.3627624331799
2019-02-15,-286.39872122771527,229.11897698217223
2019-02-18,-1886.7190436126566,1509.3752348901253
2019-02-19,-1067.1057731795258,853.6846185436207
2019-02-20,1810.2808611863761,-1448.224688949101
2019-02-21,974.9685093813598,-779.9748075050879
2019-02-22,459.2728020569825,-367.418241645586
2019-02-25,1742.926590282636,-1394.341272226109
2019-02-26,-1096.6735311527734,877.3388249222188
2019-02-27,-1668.375302468896,1334.700241975117
2019-02-28,-698.478284973916,558.7826279791328
2019-03-01,923.9942828491749,-739.1954262793399
2019-03-05,2076.360537785348,-1661.0884302282784
2019-03-06,1245.3016165223808,-996.2412932179046
2019-03-07,560.4910460282703,-448.39283682261623
2019-03-08,410.00705404976907,-328.0056432398153
2019-03-11,2510.266454203331,-2008.2131633626648
2019-03-12,2042.196063434897,-1633.7568507479177
2019-03-13,1112.3429691954054,-889.8743753563244
2019-03-14,491.81363943159727,-393.45091154527785
2019-03-15,1277.479831717464,-1021.9838653739713
2019-03-18,383.78493365934895,-307.02794692747915
2019-03-19,673.7813387118167,-539.0250709694534
2019-03-20,-277.12595059271104,221.70076047416885
2019-03-22,-808.5740341855002,646.8592273484002
2019-03-25,-1737.8678664969939,1390.2942931975952
2019-03-26,1711.7764072295563,-1369.421125783645
2019-03-27,-1160.7307648649576,928.5846118919661
2019-03-28,1721.3123756290715,-1377.0499005032573
2019-03-29,54.79844301272868,-43.83875441018295
2019-04-01,-606.9118218527734,485.52945748221873
2019-04-03,-1493.3246184073269,1194.6596947258615
2019-04-04,-1428.4175666940187,1142.7340533552149
2019-04-05,249.04610427036698,-199.2368834162936
2019-04-08,-2263.130059679883,1810.5040477439063
2019-04-09,-47.95432059382597,38.36345647506078
2019-04-10,-2305.5560513719292,1844.4448410975435
2019-04-11,-646.2718186142345,517.0174548913876
2019-04-12,-444.70339689008205,355.76271751206565
2019-04-15,-93.65571768838913,74.92457415071131
2019-04-16,589.7827288448352,-471.8261830758682
2019-04-18,-1517.7954715730968,1214.2363772584774
2019-04-22,-2995.179994944995,2396.143995955996
2019-04-23,-1132.2938950863029,905.8351160690423
2019-04-24,1172.4453464292396,-937.9562771433917
2019-04-25,-1501.509594796282,1201.2076758370256
2019-04-26,1013.2334092524428,-810.5867274019542
2019-04-30,-346.14040224370126,276.91232179496103
2019-05-02,-691.6146290544889,553.2917032435911
2019-05-03,-754.3830443895225,603.5064355116181
2019-05-06,-2579.842815554213,2063.8742524433706
2019-05-07,-2200.3070181671874,1760.24561453375
2019-05-08,-2579.6117099179173,2063.689367934334
2019-05-09,-1438.6218670126552,1150.8974936101242
2019-05-10,-1269.7447123045422,1015.7957698436338
2019-05-13,-2225.0126702013213,1780.010136161057
2019-05-14,416.41146918144227,-333.12917534515384
2019-05-15,-2225.9782203147793,1780.7825762518235
2019-05-16,1008.0066990612927,-806.4053592490342
2019-05-17,1229.2899234628503,-983.4319387702803
2019-05-20,5798.920461939739,-4639.136369551791
2019-05-21,-1609.374676054713,1287.4997408437705
2019-05-22,52.15398182665439,-41.72318546132351
2019-05-23,220.9742927651107,-176.77943421208857
2019-05-24,3403.3985060149416,-2722.7188048119533
2019-05-27,2068.165057820701,-1654.5320462565608
2019-05-28,1258.7570033567408,-1007.0056026853927
2019-05-29,-154.93858774564615,123.95087019651692
2019-05-30,1863.3289524654679,-1490.6631619723744
2019-05-31,364.17253651410334,-291.3380292112827
2019-06-03,2820.3372200922686,-2256.269776073815
2019-06-04,-102.22503161860584,81.78002529488468
2019-06-06,-1794.6693519745845,1435.7354815796677
2019-06-07,738.8851621560966,-591.1081297248774
2019-06-10,1300.3437577427485,-1040.2750061941988
2019-06-11,912.9421961068556,-730.3537568854845
2019-06-12,-106.28025841417957,85.02420673134367
2019-06-13,320.58451783344816,-256.4676142667585
2019-06-14,-780.3119862601184,624.2495890080947
2019-06-17,-1436.1418880944757,1148.9135104755806
2019-06-18,615.1499543763991,-492.11996350111934
2019-06-19,295.3522752715771,-236.28182021726172
2019-06-20,2256.5101613764377,-1805.2081291011502
2019-06-21,-1091.3927386418447,873.1141909134758
2019-06-24,-485.20008352685704,388.16006682148566
2019-06-25,943.6990358333436,-754.9592286666749
2019-06-26,931.3787658920683,-745.1030127136546
2019-06-27,197.25679176200236,-157.8054334096019
2019-06-28,-732.8478087591752,586.2782470073402
2019-07-01,1025.0285068095332,-820.0228054476265
2019-07-02,946.8020552941763,-757.4416442353411
2019-07-03,945.8637660574328,-756.6910128459463
2019-07-04,1258.7201217799438,-1006.9760974239551
2019-07-05,-573.9455601035845,459.15644808286766
2019-07-08,-2612.5778338004047,2090.062267040324
2019-07-09,358.89713212384453,-287.11770569907566
2019-07-10,-248.89782933790434,199.11826347032348
2019-07-11,2281.5508490813345,-1825.2406792650677
2019-07-15,1367.7094881371313,-1094.1675905097052
2019-07-16,2122.405383282741,-1697.9243066261927
2019-07-17,1226.692581052877,-981.3540648423016
2019-07-18,-287.1506537112724,229.72052296901794
2019-07-19,-1674.7035939733362,1339.762875178669
2019-07-22,-1118.573979747763,894.8591837982103
2019-07-23,-107.77688693719908,86.22150954975928
2019-07-24,-540.1394583862931,432.1115667090345
2019-07-25,188.6473027705421,-150.91784221643368
2019-07-26,962.3939472502627,-769.9151578002102
2019-07-29,-1451.1775573478044,1160.9420458782436
2019-07-30,-1928.3849335958737,1542.707946876699
2019-07-31,-19.273885062404304,15.419108049923445
2019-08-01,-2649.7126367103688,2119.770109368295
2019-08-02,-1016.929331976084,813.5434655808672
2019-08-05,-3297.9524405880447,2638.361952470436
2019-08-06,0.4997551687581563,-0.39980413500652506
2019-08-07,-2298.7426658422455,1838.9941326737965
2019-08-08,2158.9110638078796,-1727.1288510463037
2019-08-09,257.1595280837588,-205.72762246700705
2019-08-13,-3522.475404030336,2817.980323224269
2019-08-14,707.3523655412946,-565.8818924330357
2019-08-16,-180.13997518639167,144.11198014911335
2019-08-19,-374.9228118688376,299.93824949507007
2019-08-20,-893.5969747342972,714.8775797874378
2019-08-21,-1941.65216723934,1553.321733791472
2019-08-22,-3186.302251972462,2549.0418015779696
2019-08-23,980.3298691687903,-784.2638953350323
2019-08-26,2732.7393896119065,-2186.191511689525
2019-08-27,787.4756810420179,-629.9805448336143
2019-08-28,-1233.9536840771975,987.1629472617581
2019-08-29,-1158.0756792389402,926.4605433911522
2019-08-30,1126.0416831012994,-900.8333464810396
2019-09-03,-4499.1164204731485,3599.293136378519
2019-09-04,468.2329789928726,-374.5863831942981
2019-09-05,-319.3481484405645,255.4785187524516
